"specificationID","specificationSelector","classID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleUID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleStatus","ruleSelector"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-38","Standard opening phrase for picture element or attribute data definition","rule-sop-picture","rule_11-38","NDR-5.0-rule_11-38","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-38","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute with a picture representation term SHOULD begin with the standard opening phrase ""An (optional adjectives) (image|picture|photograph)"".","current","NDR-5_0-rule_11-38"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-39","Standard opening phrase for indicator element or attribute data definition","rule-sop-indicator","rule_11-39","NDR-5.0-rule_11-39","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-39","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute with an indicator representation term SHOULD begin with the standard opening phrase ""True if ...; false (otherwise|if)..."".","current","NDR-5_0-rule_11-39"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-40","Standard opening phrase for identification element or attribute data definition","rule-sop-identification","rule_11-40","NDR-5.0-rule_11-40","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-40","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute with an identification representation term SHOULD begin with the standard opening phrase ""(A|An) (optional adjectives) identification..."".","current","NDR-5_0-rule_11-40"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-41","Standard opening phrase for name element or attribute data definition","rule-sop-name","rule_11-41","NDR-5.0-rule_11-41","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-41","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute with a name representation term SHOULD begin with the standard opening phrase ""(A|An) (optional adjectives) name..."".","current","NDR-5_0-rule_11-41"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-42","Standard opening phrase for element or attribute data definition","rule-sop-element","rule_11-42","NDR-5.0-rule_11-42","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-42","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute declaration SHOULD begin with the standard opening phrase ""(A|An)"".","current","NDR-5_0-rule_11-42"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.2","Section 11.6.1.1.2. Complex type opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.2","11-43","Standard opening phrase for association type data definition","rule-sop-association-type","rule_11-43","NDR-5.0-rule_11-43","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-43","[""REF"",""EXT""]","Constraint","schematron","The data definition for an association type SHOULD begin with the standard opening phrase ""A data type for (a relationship|an association)..."".","current","NDR-5_0-rule_11-43"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.2","Section 11.6.1.1.2. Complex type opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.2","11-44","Standard opening phrase for augmentation type data definition","rule-sop-augmentation-type","rule_11-44","NDR-5.0-rule_11-44","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-44","[""REF"",""EXT""]","Constraint","schematron","The data definition for an augmentation type SHOULD begin with the standard opening phrase ""A data type (that supplements|for additional information about)..."".","current","NDR-5_0-rule_11-44"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.2","Section 11.6.1.1.2. Complex type opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.2","11-45","Standard opening phrase for metadata type data definition","rule-sop-metadata-type","rule_11-45","NDR-5.0-rule_11-45","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-45","[""REF"",""EXT""]","Constraint","schematron","The data definition for a metadata type SHOULD begin with the standard opening phrase ""A data type for (metadata about|information that further qualifies)..."".","current","NDR-5_0-rule_11-45"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.2","Section 11.6.1.1.2. Complex type opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.2","11-46","Standard opening phrase for complex type data definition","rule-sop-complex-type","rule_11-46","NDR-5.0-rule_11-46","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-46","[""REF"",""EXT""]","Constraint","schematron","The data definition for a complex type SHOULD begin with the standard opening phrase ""A data type..."".","current","NDR-5_0-rule_11-46"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1","Section 11.6.1.1. Data definition opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1","11-47","Standard opening phrase for simple type data definition","rule-sop-simple-type","rule_11-47","NDR-5.0-rule_11-47","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-47","[""REF"",""EXT""]","Constraint","schematron","The data definition for a simple type SHOULD begin with a standard opening phrase ""A data type..."".","current","NDR-5_0-rule_11-47"
"NDR-5.0","NDR-5_0","NDR","section_11.7.1","Section 11.7.1. xs:schema document element restrictions","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.7.1","11-48","Same namespace means same components","","rule_11-48","NDR-5.0-rule_11-48","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-48","[""REF"",""EXT""]","Interpretation","text","Two XML Schema documents MUST have the same value for attribute targetNamespace carried by the element xs:schema, if and only if they represent the same set of components.","current","NDR-5_0-rule_11-48"
"NDR-5.0","NDR-5_0","NDR","section_11.7.1","Section 11.7.1. xs:schema document element restrictions","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.7.1","11-49","Different version means different view","","rule_11-49","NDR-5.0-rule_11-49","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-49","[""REF"",""EXT""]","Interpretation","text","Two XML Schema documents MUST have the same value for attribute targetNamespace carried by the element xs:schema, and different values for attribute version carried by the element xs:schema if and only if they are profiles of the same set of components.","current","NDR-5_0-rule_11-49"
"NDR-5.0","NDR-5_0","NDR","section_11.8","Section 11.8. Schema assembly","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.8","11-50","Reference schema document imports reference schema document","","rule_11-50","NDR-5.0-rule_11-50","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-50","[""SET""]","Constraint","schematron","A namespace imported as conformant from a reference schema document MUST identify a namespace defined by a reference schema document.","current","NDR-5_0-rule_11-50"
"NDR-5.0","NDR-5_0","NDR","section_11.8","Section 11.8. Schema assembly","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.8","11-51","Extension schema document imports reference or extension schema document","rule-ext-imports-ext","rule_11-51","NDR-5.0-rule_11-51","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-51","[""SET""]","Constraint","schematron","A namespace imported as conformant from an extension schema document MUST identify a namespace defined by a reference schema document or an extension schema document.","current","NDR-5_0-rule_11-51"
"NDR-5.0","NDR-5_0","NDR","section_11.8.1","Section 11.8.1. Supporting namespaces are imported as conformant","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.8.1","11-52","Structures imported as conformant","","rule_11-52","NDR-5.0-rule_11-52","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-52","[""REF"",""EXT""]","Constraint","schematron","An import of the structures namespace MUST NOT be labeled as an external import.","current","NDR-5_0-rule_11-52"
"NDR-5.0","NDR-5_0","NDR","section_11.8.1","Section 11.8.1. Supporting namespaces are imported as conformant","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.8.1","11-53","XML namespace imported as conformant","","rule_11-53","NDR-5.0-rule_11-53","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-53","[""REF"",""EXT""]","Constraint","schematron","An import of the XML namespace MUST NOT be labeled as an external import.","current","NDR-5_0-rule_11-53"
"NDR-5.0","NDR-5_0","NDR","section_11.8","Section 11.8. Schema assembly","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.8","11-54","Each namespace may have only a single root schema in a schema set","","rule_11-54","NDR-5.0-rule_11-54","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-54","[""SET""]","Constraint","schematron","A namespace may appear as a root schema in a schema set only once.","current","NDR-5_0-rule_11-54"
"NDR-5.0","NDR-5_0","NDR","section_11.8","Section 11.8. Schema assembly","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.8","11-55","Consistently marked namespace imports","rule-import-is-consistent","rule_11-55","NDR-5.0-rule_11-55","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-55","[""REF"",""EXT""]","Constraint","schematron","All xs:import elements that have the same namespace MUST have the same conformance marking via appinfo:externalImportIndicator.","current","NDR-5_0-rule_11-55"
"NDR-5.0","NDR-5_0","NDR","section_12","Section 12. XML instance document rules","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12","12-1","Instance must be schema-valid","","rule_12-1","NDR-5.0-rule_12-1","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-1","[""INS""]","Constraint","text","The XML document MUST be schema-valid, as assessed against a conformant schema document set, composed of authoritative, comprehensive schema documents for the relevant namespaces.","current","NDR-5_0-rule_12-1"
"NDR-5.0","NDR-5_0","NDR","section_12.1","Section 12.1. The meaning of NIEM data","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.1","12-2","Empty content has no meaning","","rule_12-2","NDR-5.0-rule_12-2","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-2","[""INS""]","Interpretation","text","Within the instance, the meaning of an element with no content is that additional properties are not asserted. There MUST NOT be additional meaning interpreted for an element with no content.","current","NDR-5_0-rule_12-2"
"NDR-5.0","NDR-5_0","NDR","section_12.2","Section 12.2. Identifiers and references","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2","12-3","Element has only one resource identifying attribute","rule-only-one-id","rule_12-3","NDR-5.0-rule_12-3","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-3","[""INS""]","Constraint","schematron","An element MUST NOT have more than one attribute that is structures:id, structures:ref, or structures:uri.","current","NDR-5_0-rule_12-3"
"NDR-5.0","NDR-5_0","NDR","section_12.2.1","Section 12.2.1. Local identifiers and references","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2.1","12-4","Attribute structures:ref must reference structures:id","rule-ref-refs-id","rule_12-4","NDR-5.0-rule_12-4","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-4","[""INS""]","Constraint","schematron","The value of an attribute structures:ref MUST match the value of an attribute structures:id of some element in the XML document.","current","NDR-5_0-rule_12-4"
"NDR-5.0","NDR-5_0","NDR","section_12.2.1","Section 12.2.1. Local identifiers and references","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2.1","12-5","Linked elements have same validation root","rule-ref-and-id-have-same-validation-root","rule_12-5","NDR-5.0-rule_12-5","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-5","[""INS""]","Constraint","text","Given that:Every element that has an attribute structures:ref MUST have a referencing element validation root that is equal to the referenced element validation root. 
- $element is an element information item 
- $element has attribute structures:ref with value $ref 
- $element has property [validation context] with value called the referencing element validation root 
- $target is an element information item 
- $target has attribute structures:id with value $ref 
- $target has property [validation context] with value called the referenced element validation root","current","NDR-5_0-rule_12-5"
"NDR-5.0","NDR-5_0","NDR","section_12.2.1","Section 12.2.1. Local identifiers and references","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2.1","12-6","Attribute structures:ref references element of correct type","","rule_12-6","NDR-5.0-rule_12-6","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-6","[""INS""]","Constraint","text","Given that:Every element that has an attribute structures:ref MUST have a referenced element type definition that is validly derived from the referencing element type definition. 
- $element is an element information item 
- $element has attribute structures:ref with value $ref 
- $element has property [type definition] with value called the referencing element type definition. 
- $target is an element information item 
- $target has attribute structures:id with value $ref 
- $target has property [type definition] with value called the referenced element type definition","current","NDR-5_0-rule_12-6"
"NDR-5.0","NDR-5_0","NDR","section_12.2.2","Section 12.2.2. Uniform resource identifiers in NIEM data","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2.2","12-7","structures:uri denotes resource identifier","rule-uri-base","rule_12-7","NDR-5.0-rule_12-7","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-7","[""INS""]","Interpretation","text","The value of an attribute structures:uri is a URI-reference, as defined by [RFC 3986], which denotes a resource identifier on the element holding the attribute, in accordance with evaluation consistent with [RFC 3986] and [XML Base].","current","NDR-5_0-rule_12-7"
"NDR-5.0","NDR-5_0","NDR","section_12.2.2","Section 12.2.2. Uniform resource identifiers in NIEM data","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2.2","12-8","structures:id and structures:ref denote resource identifier","rule-id-ref-is-uri","rule_12-8","NDR-5.0-rule_12-8","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-8","[""INS""]","Interpretation","text","The value of an attribute structures:id with a value of $value, or an attribute structures:ref with a value of $value, denotes a resource identifier on the element holding the attribute, as would be denoted by an attribute structures:uri with a value of #$value.","current","NDR-5_0-rule_12-8"
"NDR-5.0","NDR-5_0","NDR","section_12.2.4","Section 12.2.4. Reference and content elements have same meaning","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_12.2.4","12-9","Nested elements and references have the same meaning.","","rule_12-9","NDR-5.0-rule_12-9","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_12-9","[""INS""]","Interpretation","text","There MUST NOT be any difference in meaning between a relationship established via an element declaration instantiated by a nested element, and that element declaration instantiated via reference.","current","NDR-5_0-rule_12-9"
