"specificationID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleCurrent"
"IEPD-5.0beta1","section_5.6.3","Section 5.6.3. IEP Sample Instance XML Documents","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_5.6.3","5-44","Validating an IEP Sample XML Document","","rule_5-44","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_5-44","[""IEP""]","Constraint","text","Within an IEPD catalog document with a c:pathURI attribute owned by a c:IEPSampleXMLDocument, the artifact resolved by the value of c:pathURI MUST be valid for the validity constraints of the c:IEPConformanceTarget parent of c:IEPSampleXMLDocument.",false
"IEPD-5.0beta1","section_5.7","Section 5.7. Conformance Assertion","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_5.7","5-45","IEPD Has Conformance Assertion","","rule_5-45","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_5-45","[""IEPD""]","Constraint","text","An IEPD MUST contain a conformance assertion artifact that is identified by a c:ConformanceAssertion element in its IEPD catalog document.",false
"IEPD-5.0beta1","section_6.1","Section 6.1. NIEM Wantlist","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_6.1","6-1","Wantlist Location","","rule_6-1","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_6-1","[""WF-IEPD""]","Constraint","text","If present, a NIEM wantlist MUST reside within the root of the IEPD subdirectory that groups and defines its corresponding subset schema document set (e.g., niem).",false
"IEPD-5.0beta1","section_7","Section 7. Organization, Packaging, and Other Criteria","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7","7-1","An IEPD in ZIP File Format Preserves Logical Directory Structure.","","rule_7-1","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-1","[""WF-IEPD""]","Constraint","text","An IEPD in ZIP file format represents a sub-tree of a file system. Such an archive MUST preserve and store the logical directory structure intended by its author for respository format.",false
"IEPD-5.0beta1","section_7","Section 7. Organization, Packaging, and Other Criteria","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7","7-2","XSD and XML Documents Conform to Applicable NDR Conformance Targets","","rule_7-2","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-2","[""WF-IEPD""]","Constraint","text","Within an IEPD, each XML schema document (XSD) or instance XML document (XML) artifact that uses a conformance targets attribute (as defined by [NIEM Conformance Targets Attribute Specification]) MUST satisfy the [NIEM Naming and Design Rules] rules for the conformance targets it declares.",false
"IEPD-5.0beta1","section_7","Section 7. Organization, Packaging, and Other Criteria","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7","7-3","IEPD Archive Uncompresses to a Single Root Directory","","rule_7-3","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-3","[""WF-IEPD""]","Constraint","text","An IEPD in ZIP file format MUST uncompress (unzip) to one and only one IEPD root directory.",false
"IEPD-5.0beta1","section_7.1.1","Section 7.1.1. Constraint on Elements of Type c:SchemaDocumentSetType","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7.1.1","7-4","Constraint on Elements of Type c:SchemaDocumentSetType","","rule_7-4","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-4","[""IEPD-catalog""]","Constraint","text","An element information item with a type definition validly derived from c:SchemaDocumentSetType MUST have a child element with an element declaration that is in the substitution group of c:XMLCatalog or c:XMLSchemaDocument.",false
"IEPD-5.0beta1","section_7.2","Section 7.2. IEPD File Name Syntax","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7.2","7-5","IEPD ZIP file Name Syntax","","rule_7-5","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-5","[""IEPD""]","Constraint","text","The file name of an IEPD ZIP file (iepd-filename) SHOULD adhere to the syntax defined by the regular expression:The status values are as defined in Rule 5-9, IEPD Version Number Syntax (WF-IEPD), above.",false
"IEPD-5.0beta1","section_7.3","Section 7.3. Artifact Links to Other Resources","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7.3","7-6","IEPD Reference to Resource Uses Common URI Scheme","","rule_7-6","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-6","[""WF-IEPD""]","Constraint","text","An absolute reference to an Internet resource MUST use a well-known URI scheme (e.g., http, https, ftp, ftps) and MUST resolve. If applicable, documentation SHOULD describe how to resolve with security, account, and/or password information.",false
"IEPD-5.0beta1","section_7.4","Section 7.4. IEPD Completeness","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7.4","7-7","IEPD Completeness","","rule_7-7","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-7","[""IEPD""]","Constraint","text","An IEPD SHOULD contain all artifacts needed to understand it and facilitate its correct implementation.",false
"IEPD-5.0beta1","section_7.4","Section 7.4. IEPD Completeness","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7.4","7-8","IEPD External Schema Documents Are Local Resources","","rule_7-8","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-8","[""WF-IEPD""]","Constraint","text","Within an IEPD, a non-NIEM-conformant external schema document reference to another schema document and/or namespace MUST resolve to a local resource. schemaLocation attributes or XML catalogs can be used to ensure resolution.",false
"IEPD-5.0beta1","section_7.4","Section 7.4. IEPD Completeness","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#section_7.4","7-9","Key IEPD Resources Are Local Resources","","rule_7-9","https://cdmgtri.github.io/MPD-Spec/niem-iepd-spec.html#rule_7-9","[""WF-IEPD""]","Constraint","text","Within any artifact of an IEPD, any direct reference to another resource (i.e., another artifact such as an image, schema, stylesheet, etc.) that is required to process or display an artifact SHOULD exist within the IEPD at the location specified by that reference.",false
"CodeLists-4.0","section_3.4","Section 3.4. Code list-enabled schema document","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_3.4","3-1","Code list-enabled schema document has conformance target","","rule_3-1","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_3-1","[""XSD""]","Constraint","text","A code list-enabled schema document MUST have an effective conformance target identifier of http://reference.niem.gov/niem/specification/code-lists/4.0/#SchemaDocument ",true
"CodeLists-4.0","section_3.4","Section 3.4. Code list-enabled schema document","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_3.4","3-2","Document with conformance target is a code list-enabled schema document","","rule_3-2","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_3-2","[""VSET""]","Constraint","text","A resource with an effective conformance target identifier of http://reference.niem.gov/niem/specification/code-lists/4.0/#SchemaDocument MUST be a code list-enabled schema document.",true
"CodeLists-4.0","section_4.4.1","Section 4.4.1. Syntax for run-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.4.1","4-1","Content in the cli namespace conforms to schema","","rule_4-1","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-1","[""INS""]","Constraint","text","Any XML content in the namespace http://reference.niem.gov/niem/specification/code-lists/4.0/code-lists-instance/ MUST be schema-valid to the XML Schema definitions contained in the schema document in Appendix B, XML Schema document for the code lists instance namespace, below.",true
"CodeLists-4.0","section_4.4.1","Section 4.4.1. Syntax for run-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.4.1","4-2","Code list URI is an absolute URI","","rule_4-2","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-2","[""INS""]","Constraint","text","The normalized value of an attribute cli:codeListURI MUST be an absolute URI.",true
"CodeLists-4.0","section_4.4.1","Section 4.4.1. Syntax for run-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.4.1","4-3","Column identifier accompanied by code list identifier","","rule_4-3","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-3","[""INS""]","Constraint","text","An element having an attribute cli:codeListColumnName MUST have an attribute cli:codeListURI.",true
"CodeLists-4.0","section_4.4.1","Section 4.4.1. Syntax for run-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.4.1","4-4","Constraining indicator accompanied by code list identifier","","rule_4-4","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-4","[""INS""]","Constraint","text","An element having an attribute cli:codeListConstrainingIndicator MUST have an attribute cli:codeListURI.",true
"CodeLists-4.0","section_4.4.2","Section 4.4.2. Run-time effective code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.4.2","4-5","Effective run-time binding.","","rule_4-5","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-5","[""INS""]","Interpretation","text","An element $element with an attribute $attribute cli:codeListURI denotes a code list binding of: 
- a code list identifier of the normalized value of the attribute cli:codeListURI 
- a single column/value pair, having: a column reference of: if $element has attribute cli:codeListColumnName, then the normalized value of that attribute, else #code. a data value that is the normalized value of $element. 
- a column reference of: if $element has attribute cli:codeListColumnName, then the normalized value of that attribute, else #code. 
- a data value that is the normalized value of $element. 
- A value for constraining that is: if $element has attribute cli:codeListConstrainingIndicator, then its value, otherwise true.",true
"CodeLists-4.0","section_4.5.1","Section 4.5.1. Syntax for schema-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.1","4-6","Content in the clsa namespace conforms to schema","","rule_4-6","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-6","[""XSD""]","Constraint","text","Any XML content in the namespace http://reference.niem.gov/niem/specification/code-lists/4.0/code-lists-schema-appinfo/ MUST be schema-valid to the XML Schema definitions contained in the schema document in Appendix C, XML Schema document for the code list schema appinfo namespace, below.",true
"CodeLists-4.0","section_4.5.1","Section 4.5.1. Syntax for schema-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.1","4-7","Elements are xs:appinfo annotations","","rule_4-7","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-7","[""XSD""]","Constraint","text","An element clsa:SimpleCodeListBinding or clsa:ComplexCodeListBinding MUST have [parent] element xs:appinfo.",true
"CodeLists-4.0","section_4.5.1","Section 4.5.1. Syntax for schema-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.1","4-8","Code list URI is absolute URI","","rule_4-8","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-8","[""XSD""]","Constraint","text","An attribute codeListURI that has [owner element] of clsa:SimpleCodeListBinding or clsa:ComplexCodeListBinding MUST have a normalized value that is an absolute URI.",true
"CodeLists-4.0","section_4.5.1","Section 4.5.1. Syntax for schema-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.1","4-9","Simple code list binding to schema components","","rule_4-9","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-9","[""XSD""]","Constraint","text","Element clsa:SimpleCodeListBinding MUST be application information on one of: 
- element xs:attribute that defines a global attribute declaration 
- element xs:element that defines a global element declaration 
- element xs:simpleType that defines a global simple type definition 
- element xs:complexType that defines a global complex type definition",true
"CodeLists-4.0","section_4.5.1","Section 4.5.1. Syntax for schema-time code list binding","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.1","4-10","Complex code list binding to schema components","","rule_4-10","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-10","[""XSD""]","Constraint","text","Element clsa:ComplexCodeListBinding MUST be application information on one of: 
- element xs:element that defines a global element declaration 
- element xs:complexType that defines a global complex type definition",true
"CodeLists-4.0","section_4.5.2","Section 4.5.2. Simple binding of schema components","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.2","4-11","Attribute declaration effective simple binding","","rule_4-11","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-11","[""VSET""]","Interpretation","text","An element xs:attribute defining an attribute declaration $attribute-declaration with application information of an element $binding-element clsa:SimpleCodeListBinding entails: 
- Each attribute $attribute in the instance of the code list validation set with [attribute declaration] equal to $attribute-declaration entails a code list binding with: A code list identifier that is the normalized value of the attribute codeListURI of $binding-element. A column/value pair with: A column reference of: if $binding-element has attribute columnName, then the normalized value of that attribute, else #code. A data value that is the normalized value of $attribute A value for constraining that is: if $binding-element has attribute constrainingIndicator, then its value, otherwise true. 
- A code list identifier that is the normalized value of the attribute codeListURI of $binding-element. 
- A column/value pair with: A column reference of: if $binding-element has attribute columnName, then the normalized value of that attribute, else #code. A data value that is the normalized value of $attribute 
- A column reference of: if $binding-element has attribute columnName, then the normalized value of that attribute, else #code. 
- A data value that is the normalized value of $attribute 
- A value for constraining that is: if $binding-element has attribute constrainingIndicator, then its value, otherwise true.",true
"CodeLists-4.0","section_4.5.2","Section 4.5.2. Simple binding of schema components","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#section_4.5.2","4-12","Element declaration effective simple binding","","rule_4-12","https://reference.niem.gov/niem/specification/code-lists/4.0/niem-code-lists-4.0.html#rule_4-12","[""VSET""]","Interpretation","text","An element xs:element defining an element declaration $element-declaration with application information of an element $binding-element clsa:SimpleCodeListBinding entails: 
- Each element $element in the instance of the code list validation set with [element declaration] that is in the substitution group of $element-declaration entails a code list binding with: A code list identifier that is the normalized value of the attribute codeListURI of $binding-element. A column/value pair with: A column reference of: if $binding-element has attribute columnName, then the normalized value of that attribute, else #code. A data value that is the normalized value of $element A value for constraining that is: if $binding-element has attribute constrainingIndicator, then its value, otherwise true. 
- A code list identifier that is the normalized value of the attribute codeListURI of $binding-element. 
- A column/value pair with: A column reference of: if $binding-element has attribute columnName, then the normalized value of that attribute, else #code. A data value that is the normalized value of $element 
- A column reference of: if $binding-element has attribute columnName, then the normalized value of that attribute, else #code. 
- A data value that is the normalized value of $element 
- A value for constraining that is: if $binding-element has attribute constrainingIndicator, then its value, otherwise true.",true
